tmc,road,direction,intersection,state,county,zip,start_latitude,start_longitude,end_latitude,end_longitude,miles,road_order
110-13677,17th St,SOUTHBOUND,E Capitol St SE,DC,DISTRICT OF COLUMBIA,20003,38.893236000000,-76.980761000000,38.889788000000,-76.980754000000,0.237934,4
110N10162,17th St,SOUTHBOUND,New York Ave/State Pl,DC,DISTRICT OF COLUMBIA,20006,38.896966000000,-77.039447000000,38.896391000000,-77.039457000000,0.039707,5
110-13676,17th St,SOUTHBOUND,Independence Ave,DC,DISTRICT OF COLUMBIA,20003,38.889788000000,-76.980754000000,38.887555000000,-76.980766000000,0.154045,5
110-10161,17th St,SOUTHBOUND,E St,DC,DISTRICT OF COLUMBIA,20006,38.896391000000,-77.039457000000,38.895379000000,-77.039464000000,0.069783,6
110-13675,17th St,SOUTHBOUND,Massachusetts Ave,DC,DISTRICT OF COLUMBIA,20003,38.887555000000,-76.980766000000,38.885903000000,-76.980755000000,0.114089,6
110-07011,17th St,SOUTHBOUND,US-50/Constitution Ave,DC,DISTRICT OF COLUMBIA,20006,38.895379000000,-77.039464000000,38.892084000000,-77.039477000000,0.227370,7
110-13674,17th St,SOUTHBOUND,C St (Washington) (South),DC,DISTRICT OF COLUMBIA,20003,38.885903000000,-76.980755000000,38.885336000000,-76.980746000000,0.039148,7
110-13673,17th St,SOUTHBOUND,Potomac Ave,DC,DISTRICT OF COLUMBIA,20003,38.885336000000,-76.980746000000,38.882244000000,-76.980750000000,0.213451,8
110-07010,17th St,SOUTHBOUND,Independence Ave,DC,DISTRICT OF COLUMBIA,20004,38.892084000000,-77.039477000000,38.887917000000,-77.040303000000,0.304672,8
110P10166,18th St,NORTHBOUND,US-50/Constitution Ave,DC,DISTRICT OF COLUMBIA,20006,38.892082000000,-77.041714000000,38.892616000000,-77.041731000000,0.036849,1
110+10167,18th St,NORTHBOUND,E St,DC,DISTRICT OF COLUMBIA,20006,38.892616000000,-77.041731000000,38.895404000000,-77.041715000000,0.192385,2
110P10167,18th St,NORTHBOUND,E St,DC,DISTRICT OF COLUMBIA,20006,38.895404000000,-77.041715000000,38.895968000000,-77.041708000000,0.038900,3
110+10168,18th St,NORTHBOUND,New York Ave,DC,DISTRICT OF COLUMBIA,20006,38.895404000000,-77.041715000000,38.895968000000,-77.041708000000,0.038900,3
110+10169,18th St,NORTHBOUND,Pennsylvania Ave,DC,DISTRICT OF COLUMBIA,20006,38.895968000000,-77.041708000000,38.899573000000,-77.041691000000,0.248684,4
110+10170,18th St,NORTHBOUND,H St,DC,DISTRICT OF COLUMBIA,20006,38.899573000000,-77.041691000000,38.900213000000,-77.041693000000,0.044182,5
110+10171,18th St,NORTHBOUND,US-29/K St,DC,DISTRICT OF COLUMBIA,20006,38.900213000000,-77.041693000000,38.902493000000,-77.041715000000,0.157276,6
110+10172,18th St,NORTHBOUND,Connecticut Ave,DC,DISTRICT OF COLUMBIA,20036,38.902493000000,-77.041715000000,38.906456000000,-77.041680000000,0.273416,7
110P10172,18th St,NORTHBOUND,Connecticut Ave,DC,DISTRICT OF COLUMBIA,20036,38.906456000000,-77.041680000000,38.906785000000,-77.041671000000,0.022681,8
110+10173,18th St,NORTHBOUND,Massachusetts Ave,DC,DISTRICT OF COLUMBIA,20036,38.906785000000,-77.041671000000,38.909034000000,-77.041674000000,0.155164,9
110+10174,18th St,NORTHBOUND,New Hampshire Ave,DC,DISTRICT OF COLUMBIA,20009,38.909034000000,-77.041674000000,38.911522000000,-77.041669000000,0.171631,10
110+10175,18th St,NORTHBOUND,Florida Ave,DC,DISTRICT OF COLUMBIA,20009,38.911522000000,-77.041669000000,38.916777000000,-77.041661000000,0.362525,11
110+10176,18th St,NORTHBOUND,Columbia Rd,DC,DISTRICT OF COLUMBIA,20009,38.916777000000,-77.041661000000,38.922678000000,-77.042683000000,0.413790,12
110P10176,18th St,NORTHBOUND,Columbia Rd,DC,DISTRICT OF COLUMBIA,20009,38.922678000000,-77.042683000000,38.923136000000,-77.042992000000,0.036663,13
110N10176,18th St,SOUTHBOUND,Columbia Rd,DC,DISTRICT OF COLUMBIA,20009,38.923136000000,-77.042992000000,38.922678000000,-77.042683000000,0.036663,1
110-10175,18th St,SOUTHBOUND,Florida Ave,DC,DISTRICT OF COLUMBIA,20009,38.922678000000,-77.042683000000,38.916777000000,-77.041661000000,0.413790,2
110-10174,18th St,SOUTHBOUND,New Hampshire Ave,DC,DISTRICT OF COLUMBIA,20009,38.916777000000,-77.041661000000,38.911522000000,-77.041669000000,0.362525,3
110-10173,18th St,SOUTHBOUND,Massachusetts Ave,DC,DISTRICT OF COLUMBIA,20036,38.911522000000,-77.041669000000,38.909034000000,-77.041674000000,0.171631,4
110-10172,18th St,SOUTHBOUND,Connecticut Ave,DC,DISTRICT OF COLUMBIA,20036,38.909034000000,-77.041674000000,38.907238000000,-77.041667000000,0.123907,5
110+13689,19th St,NORTHBOUND,Massachusetts Ave,DC,DISTRICT OF COLUMBIA,20003,38.883630000000,-76.977258000000,38.884521000000,-76.977256000000,0.061456,1
110+13690,19th St,NORTHBOUND,Independence Ave,DC,DISTRICT OF COLUMBIA,20003,38.884521000000,-76.977256000000,38.887583000000,-76.977276000000,0.211338,2
110+13691,19th St,NORTHBOUND,E Capitol St NE/E Capitol St SE,DC,DISTRICT OF COLUMBIA,20002,38.887583000000,-76.977276000000,38.889415000000,-76.977239000000,0.126393,3
110P13691,19th St,NORTHBOUND,E Capitol St NE/E Capitol St SE,DC,DISTRICT OF COLUMBIA,20002,38.889415000000,-76.977239000000,38.889785000000,-76.977235000000,0.025540,4
110+13692,19th St,NORTHBOUND,C St,DC,DISTRICT OF COLUMBIA,20002,38.889785000000,-76.977235000000,38.893241000000,-76.977254000000,0.238431,5
110+13693,19th St,NORTHBOUND,Benning Rd,DC,DISTRICT OF COLUMBIA,20002,38.893364000000,-76.977255000000,38.898843000000,-76.976352000000,0.385765,7
110-13583,19th St,SOUTHBOUND,M St,DC,DISTRICT OF COLUMBIA,20036,38.909027000000,-77.043527000000,38.905653000000,-77.043427000000,0.233149,1
110-13582,19th St,SOUTHBOUND,L St,DC,DISTRICT OF COLUMBIA,20036,38.905653000000,-77.043427000000,38.903698000000,-77.043461000000,0.134968,2
110-13581,19th St,SOUTHBOUND,K St,DC,DISTRICT OF COLUMBIA,20006,38.903698000000,-77.043461000000,38.902596000000,-77.043484000000,0.076059,3
110N13581,19th St,SOUTHBOUND,K St,DC,DISTRICT OF COLUMBIA,20006,38.902596000000,-77.043484000000,38.902386000000,-77.043496000000,0.014479,4
110-13580,19th St,SOUTHBOUND,Pennsylvania Ave,DC,DISTRICT OF COLUMBIA,20006,38.902386000000,-77.043496000000,38.900230000000,-77.043483000000,0.148763,5
110-13579,19th St,SOUTHBOUND,E St,DC,DISTRICT OF COLUMBIA,20006,38.900230000000,-77.043483000000,38.895988000000,-77.043474000000,0.292617,6
110N13579,19th St,SOUTHBOUND,E St,DC,DISTRICT OF COLUMBIA,20006,38.895988000000,-77.043474000000,38.895410000000,-77.043468000000,0.039894,7
110-13578,19th St,SOUTHBOUND,Virginia Ave,DC,DISTRICT OF COLUMBIA,20006,38.895410000000,-77.043468000000,38.893508000000,-77.043465000000,0.131240,8
110-13577,19th St,SOUTHBOUND,US-50/Constitution Ave,DC,DISTRICT OF COLUMBIA,20006,38.893508000000,-77.043465000000,38.892109000000,-77.043515000000,0.096503,9
110P13569,20th St,NORTHBOUND,Virginia Ave,DC,DISTRICT OF COLUMBIA,20006,38.894444000000,-77.045288000000,38.894556000000,-77.045159000000,0.010377,1
110+13570,20th St,NORTHBOUND,E St,DC,DISTRICT OF COLUMBIA,20006,38.894556000000,-77.045159000000,38.895434000000,-77.044924000000,0.064128,2
110P13570,20th St,NORTHBOUND,E St,DC,DISTRICT OF COLUMBIA,20006,38.895434000000,-77.044924000000,38.895973000000,-77.044916000000,0.037160,3
110+13571,20th St,NORTHBOUND,Pennsylvania Ave,DC,DISTRICT OF COLUMBIA,20006,38.895973000000,-77.044916000000,38.900678000000,-77.044918000000,0.324619,4
110+13572,20th St,NORTHBOUND,K St,DC,DISTRICT OF COLUMBIA,20006,38.900786000000,-77.044918000000,38.902389000000,-77.044863000000,0.110796,6
110P13572,20th St,NORTHBOUND,K St,DC,DISTRICT OF COLUMBIA,20006,38.902389000000,-77.044863000000,38.902601000000,-77.044857000000,0.014603,7
110+13573,20th St,NORTHBOUND,L St,DC,DISTRICT OF COLUMBIA,20036,38.902601000000,-77.044857000000,38.903706000000,-77.044921000000,0.076308,8
110+13574,20th St,NORTHBOUND,M St,DC,DISTRICT OF COLUMBIA,20036,38.903706000000,-77.044921000000,38.905648000000,-77.044905000000,0.133974,9
110+13575,20th St,NORTHBOUND,New Hampshire Ave,DC,DISTRICT OF COLUMBIA,20036,38.905648000000,-77.044905000000,38.908113000000,-77.044884000000,0.170139,10
110+13576,20th St,NORTHBOUND,Massachusetts Ave,DC,DISTRICT OF COLUMBIA,20036,38.908113000000,-77.044884000000,38.910143000000,-77.044886000000,0.140064,11
110-13575,20th St,SOUTHBOUND,New Hampshire Ave,DC,DISTRICT OF COLUMBIA,20036,38.910143000000,-77.044886000000,38.908113000000,-77.044884000000,0.140064,1
110+13564,23rd St,NORTHBOUND,Sheridan Cir,DC,DISTRICT OF COLUMBIA,20008,38.909645200000,-77.049315800000,38.911843000000,-77.050652000000,0.287211,1
110+13557,23rd St,NORTHBOUND,I-66/US-50/Constitution Ave,DC,DISTRICT OF COLUMBIA,20037,38.890284000000,-77.050156000000,38.892056000000,-77.050088000000,0.122975,2
110P13557,23rd St,NORTHBOUND,I-66/US-50/Constitution Ave,DC,DISTRICT OF COLUMBIA,20037,38.892056000000,-77.050088000000,38.892438000000,-77.050135000000,0.027031,3
110+13558,23rd St,NORTHBOUND,E St,DC,DISTRICT OF COLUMBIA,20037,38.892438000000,-77.050135000000,38.895804000000,-77.050121000000,0.232155,4
110P13558,23rd St,NORTHBOUND,E St,DC,DISTRICT OF COLUMBIA,20037,38.895804000000,-77.050121000000,38.896022000000,-77.050120000000,0.015038,5
110+13559,23rd St,NORTHBOUND,Virginia Ave,DC,DISTRICT OF COLUMBIA,20037,38.896022000000,-77.050120000000,38.896993000000,-77.050114000000,0.066987,6
110P13559,23rd St,NORTHBOUND,Virginia Ave,DC,DISTRICT OF COLUMBIA,20037,38.896993000000,-77.050114000000,38.897246000000,-77.050116000000,0.017461,7
110+13560,23rd St,NORTHBOUND,Washington Cir,DC,DISTRICT OF COLUMBIA,20037,38.897246000000,-77.050116000000,38.901985000000,-77.050114000000,0.326919,8
110P13560,23rd St,NORTHBOUND,Washington Cir,DC,DISTRICT OF COLUMBIA,20037,38.901985000000,-77.050114000000,38.903073000000,-77.050098000000,0.115270,9
110-13563,23rd St,SOUTHBOUND,P St,DC,DISTRICT OF COLUMBIA,20037,38.911843000000,-77.050652000000,38.909645200000,-77.049315800000,0.179957,1
110-13562,23rd St,SOUTHBOUND,M St,DC,DISTRICT OF COLUMBIA,20037,38.909645200000,-77.049315800000,38.905255000000,-77.050106000000,0.317411,2
110-13561,23rd St,SOUTHBOUND,L St,DC,DISTRICT OF COLUMBIA,20037,38.905255000000,-77.050106000000,38.903732000000,-77.050117000000,0.105079,3
110-13560,23rd St,SOUTHBOUND,Washington Cir,DC,DISTRICT OF COLUMBIA,20037,38.903732000000,-77.050117000000,38.903073000000,-77.050098000000,0.045486,4
110N13560,23rd St,SOUTHBOUND,Washington Cir,DC,DISTRICT OF COLUMBIA,20037,38.903073000000,-77.050098000000,38.901985000000,-77.050114000000,0.116015,5
110-13559,23rd St,SOUTHBOUND,Virginia Ave,DC,DISTRICT OF COLUMBIA,20037,38.901985000000,-77.050114000000,38.897246000000,-77.050116000000,0.326919,6
110N13559,23rd St,SOUTHBOUND,Virginia Ave,DC,DISTRICT OF COLUMBIA,20037,38.897246000000,-77.050116000000,38.896993000000,-77.050114000000,0.017461,7
110-13558,23rd St,SOUTHBOUND,E St,DC,DISTRICT OF COLUMBIA,20037,38.896993000000,-77.050114000000,38.896022000000,-77.050120000000,0.066987,8
110N13558,23rd St,SOUTHBOUND,E St,DC,DISTRICT OF COLUMBIA,20037,38.896022000000,-77.050120000000,38.895804000000,-77.050121000000,0.015038,9
110-13557,23rd St,SOUTHBOUND,I-66/US-50/Constitution Ave,DC,DISTRICT OF COLUMBIA,20037,38.895804000000,-77.050121000000,38.892438000000,-77.050135000000,0.232155,10
110N13557,23rd St,SOUTHBOUND,I-66/US-50/Constitution Ave,DC,DISTRICT OF COLUMBIA,20037,38.892438000000,-77.050135000000,38.892055000000,-77.050187000000,0.026907,11
110-13556,23rd St,SOUTHBOUND,Lincoln Memorial,DC,DISTRICT OF COLUMBIA,20004,38.892055000000,-77.050187000000,38.890284000000,-77.050156000000,0.123037,12
110+10178,27th St,NORTHBOUND,Rock Creek and Potomac Pkwy/I St,DC,DISTRICT OF COLUMBIA,20037,38.900451000000,-77.056086000000,38.900664000000,-77.056090000000,0.014665,2
110+10179,27th St,NORTHBOUND,US-29/Whitehurst Fwy/K St,DC,DISTRICT OF COLUMBIA,20037,38.901709000000,-77.056081000000,38.902404000000,-77.056071000000,0.047972,3
110-10178,27th St,SOUTHBOUND,Rock Creek and Potomac Pkwy/I St,DC,DISTRICT OF COLUMBIA,20037,38.902404000000,-77.056071000000,38.900938000000,-77.056113000000,0.101412,1
110N10178,27th St,SOUTHBOUND,Rock Creek and Potomac Pkwy/I St,DC,DISTRICT OF COLUMBIA,20037,38.900938000000,-77.056113000000,38.900664000000,-77.056090000000,0.018953,2
110-10177,27th St,SOUTHBOUND,Virginia Ave,DC,DISTRICT OF COLUMBIA,20037,38.900664000000,-77.056090000000,38.900451000000,-77.056086000000,0.014665,3
110+10117,2nd St,NORTHBOUND,New Jersey Ave,DC,DISTRICT OF COLUMBIA,20001,38.900261000000,-77.013657000000,38.902522000000,-77.013728000000,0.156096,2
110+10116,2nd St,NORTHBOUND,H St,DC,DISTRICT OF COLUMBIA,20001,38.899362000000,-77.013692000000,38.900160000000,-77.013657000000,0.055118,3
110+10115,2nd St,NORTHBOUND,Massachusetts Ave,DC,DISTRICT OF COLUMBIA,20001,38.894785000000,-77.013682000000,38.899247000000,-77.013687000000,0.308339,5
110-10112,2nd St,SOUTHBOUND,S Capitol St SE/C St,DC,DISTRICT OF COLUMBIA,20024,38.887136000000,-77.013651000000,38.886238000000,-77.013646000000,0.062202,1
110+13602,34th St,NORTHBOUND,Cleveland Ave,DC,DISTRICT OF COLUMBIA,20008,38.924317000000,-77.066351000000,38.930006000000,-77.066399000000,0.392538,1
110+13603,34th St,NORTHBOUND,Porter St,DC,DISTRICT OF COLUMBIA,20008,38.930006000000,-77.066399000000,38.937311000000,-77.066387000000,0.504018,2
110-13598,34th St,SOUTHBOUND,M St,DC,DISTRICT OF COLUMBIA,20007,38.912700000000,-77.067869000000,38.905099000000,-77.067834000000,0.524524,1
110-13601,34th St,SOUTHBOUND,Massachusetts Ave,DC,DISTRICT OF COLUMBIA,20008,38.930006000000,-77.066399000000,38.924317000000,-77.066351000000,0.392538,1
110-13599,34th St,SOUTHBOUND,Reservoir Rd,DC,DISTRICT OF COLUMBIA,20007,38.915851000000,-77.067863000000,38.912700000000,-77.067869000000,0.217676,2
110-13602,34th St,SOUTHBOUND,Cleveland Ave,DC,DISTRICT OF COLUMBIA,20008,38.937311000000,-77.066387000000,38.930006000000,-77.066399000000,0.504018,2
110+10121,3rd St,NORTHBOUND,Massachusetts Ave/H St,DC,DISTRICT OF COLUMBIA,20001,38.892145000000,-77.015134000000,38.898311000000,-77.015187000000,0.426467,2
110+10120,3rd St,NORTHBOUND,Constitution Ave,DC,DISTRICT OF COLUMBIA,20001,38.887560000000,-77.015194000000,38.892051000000,-77.015134000000,0.310762,3
110+10119,3rd St,NORTHBOUND,Independence Ave,DC,DISTRICT OF COLUMBIA,20024,38.883233000000,-77.015164000000,38.887560000000,-77.015194000000,0.298583,4
110-10120,3rd St,SOUTHBOUND,Constitution Ave,DC,DISTRICT OF COLUMBIA,20001,38.899759000000,-77.015188000000,38.892145000000,-77.015247000000,0.526015,1
110-10119,3rd St,SOUTHBOUND,Independence Ave,DC,DISTRICT OF COLUMBIA,20024,38.892052000000,-77.015250000000,38.887560000000,-77.015194000000,0.310638,3
110-10118,3rd St,SOUTHBOUND,E St,DC,DISTRICT OF COLUMBIA,20024,38.887560000000,-77.015194000000,38.883233000000,-77.015164000000,0.298583,4
110+13326,46th St,NORTHBOUND,Van Ness St,DC,DISTRICT OF COLUMBIA,20016,38.941282000000,-77.090285000000,38.943174000000,-77.090621000000,0.136522,1
110+13327,46th St,NORTHBOUND,Yuma St,DC,DISTRICT OF COLUMBIA,20016,38.943174000000,-77.090621000000,38.946292000000,-77.090627000000,0.215129,2
110+13328,46th St,NORTHBOUND,Butterworth Pl,DC,DISTRICT OF COLUMBIA,20016,38.946292000000,-77.090627000000,38.948808000000,-77.090614000000,0.173557,3
110+13329,46th St,NORTHBOUND,River Rd,DC,DISTRICT OF COLUMBIA,20016,38.948808000000,-77.090614000000,38.956012000000,-77.090577000000,0.497244,4
110-13328,46th St,SOUTHBOUND,Butterworth Pl,DC,DISTRICT OF COLUMBIA,20016,38.956012000000,-77.090577000000,38.948808000000,-77.090614000000,0.497244,1
110-13327,46th St,SOUTHBOUND,Yuma St,DC,DISTRICT OF COLUMBIA,20016,38.948808000000,-77.090614000000,38.946292000000,-77.090627000000,0.173557,2
110-13326,46th St,SOUTHBOUND,Van Ness St,DC,DISTRICT OF COLUMBIA,20016,38.946292000000,-77.090627000000,38.943174000000,-77.090621000000,0.215129,3
110-13325,46th St,SOUTHBOUND,Massachusetts Ave/Wesley Cir,DC,DISTRICT OF COLUMBIA,20016,38.943174000000,-77.090621000000,38.941612000000,-77.090781000000,0.111168,4
110P12219,4th St,NORTHBOUND,Pennsylvania Ave,DC,DISTRICT OF COLUMBIA,20004,38.891999000000,-77.017556000000,38.892165000000,-77.017546000000,0.011496,1
110P13532,4th St,NORTHBOUND,I St/Virginia Ave,DC,DISTRICT OF COLUMBIA,20003,38.879276000000,-77.000573000000,38.879712000000,-77.000578000000,0.030076,1
110+12219,4th St,NORTHBOUND,Pennsylvania Ave,DC,DISTRICT OF COLUMBIA,20004,38.887574000000,-77.017546000000,38.891999000000,-77.017556000000,0.305232,2
110+13532,4th St,NORTHBOUND,I St/Virginia Ave,DC,DISTRICT OF COLUMBIA,20003,38.876453000000,-77.000549000000,38.879276000000,-77.000573000000,0.194747,2
110+12218,4th St,NORTHBOUND,Independence Ave,DC,DISTRICT OF COLUMBIA,20004,38.885061000000,-77.017544000000,38.887574000000,-77.017546000000,0.173371,3
110+12217,4th St,NORTHBOUND,D St,DC,DISTRICT OF COLUMBIA,20024,38.883215000000,-77.017555000000,38.885061000000,-77.017544000000,0.127387,4
110+12216,4th St,NORTHBOUND,E St,DC,DISTRICT OF COLUMBIA,20024,38.879267000000,-77.017568000000,38.883215000000,-77.017555000000,0.272360,5
110N12219,4th St,SOUTHBOUND,Pennsylvania Ave,DC,DISTRICT OF COLUMBIA,20004,38.892165000000,-77.017546000000,38.891999000000,-77.017556000000,0.011496,1
110-13540,4th St,SOUTHBOUND,M St (Washington) (North),DC,DISTRICT OF COLUMBIA,20002,38.907177000000,-77.000533000000,38.905636000000,-77.000552000000,0.106881,1
110-13539,4th St,SOUTHBOUND,K St,DC,DISTRICT OF COLUMBIA,20002,38.905636000000,-77.000552000000,38.902517000000,-77.000561000000,0.215191,2
110-12218,4th St,SOUTHBOUND,Independence Ave,DC,DISTRICT OF COLUMBIA,20004,38.891999000000,-77.017556000000,38.887574000000,-77.017546000000,0.305232,2
110-13538,4th St,SOUTHBOUND,H St,DC,DISTRICT OF COLUMBIA,20002,38.902517000000,-77.000561000000,38.900201000000,-77.000571000000,0.159824,3
110-12217,4th St,SOUTHBOUND,D St,DC,DISTRICT OF COLUMBIA,20024,38.887574000000,-77.017546000000,38.885061000000,-77.017544000000,0.173371,3
110-12216,4th St,SOUTHBOUND,E St,DC,DISTRICT OF COLUMBIA,20024,38.885061000000,-77.017544000000,38.883215000000,-77.017555000000,0.127387,4
110-13537,4th St,SOUTHBOUND,C St/Massachusetts Ave,DC,DISTRICT OF COLUMBIA,20002,38.900201000000,-77.000571000000,38.894077000000,-77.000586000000,0.422552,4
110N13537,4th St,SOUTHBOUND,C St/Massachusetts Ave,DC,DISTRICT OF COLUMBIA,20002,38.894077000000,-77.000586000000,38.893839000000,-77.000588000000,0.016405,5
110-12215,4th St,SOUTHBOUND,I St,DC,DISTRICT OF COLUMBIA,20024,38.883215000000,-77.017555000000,38.879267000000,-77.017568000000,0.272360,5
110-13536,4th St,SOUTHBOUND,C St/Maryland Ave,DC,DISTRICT OF COLUMBIA,20002,38.893839000000,-77.000588000000,38.893465000000,-77.000589000000,0.025788,6
110N13536,4th St,SOUTHBOUND,C St/Maryland Ave,DC,DISTRICT OF COLUMBIA,20002,38.893465000000,-77.000589000000,38.893048000000,-77.000579000000,0.028771,7
110-13535,4th St,SOUTHBOUND,Constitution Ave,DC,DISTRICT OF COLUMBIA,20002,38.893048000000,-77.000579000000,38.891989000000,-77.000588000000,0.073077,8
110-13534,4th St,SOUTHBOUND,Independence Ave,DC,DISTRICT OF COLUMBIA,20003,38.891989000000,-77.000588000000,38.887609000000,-77.000568000000,0.302187,9
110-13533,4th St,SOUTHBOUND,Pennsylvania Ave,DC,DISTRICT OF COLUMBIA,20003,38.887609000000,-77.000568000000,38.886593000000,-77.000578000000,0.070094,10
110N13533,4th St,SOUTHBOUND,Pennsylvania Ave,DC,DISTRICT OF COLUMBIA,20003,38.886593000000,-77.000578000000,38.886368000000,-77.000569000000,0.015535,11
110-13532,4th St,SOUTHBOUND,I St/Virginia Ave,DC,DISTRICT OF COLUMBIA,20003,38.886368000000,-77.000569000000,38.880444000000,-77.000575000000,0.408819,12
110N13532,4th St,SOUTHBOUND,I St/Virginia Ave,DC,DISTRICT OF COLUMBIA,20003,38.880444000000,-77.000575000000,38.879276000000,-77.000573000000,0.080596,13
110-13531,4th St,SOUTHBOUND,M St (Washington) (South),DC,DISTRICT OF COLUMBIA,20003,38.879276000000,-77.000573000000,38.876453000000,-77.000549000000,0.194747,14
110P10737,63rd St,NORTHBOUND,Southern Ave,DC,DISTRICT OF COLUMBIA,20019,38.891956000000,-76.910890000000,38.892334000000,-76.910882000000,0.026037,2
110N10737,63rd St,SOUTHBOUND,Southern Ave,DC,DISTRICT OF COLUMBIA,20019,38.892347000000,-76.910963000000,38.891961000000,-76.910984000000,0.026658,1
110-10737,63rd St,SOUTHBOUND,Southern Ave,DC,DISTRICT OF COLUMBIA,20019,38.894044000000,-76.910872000000,38.892347000000,-76.910963000000,0.117631,2
110+10520,6th St,NORTHBOUND,Pennsylvania Ave,DC,DISTRICT OF COLUMBIA,20003,38.879875000000,-76.998467000000,38.885460000000,-76.998455000000,0.385641,1
